condition,drugName,avg_rating,total_useful_count
Insomnia,Benadryl,6.0,96
Insomnia,Headache Relief PM,6.0,2
Insomnia,Zaleplon,5.181818181818182,1432
Insomnia,Unisom SleepGels,5.125,108
Insomnia,Rozerem,4.930232558139535,1448
Insomnia,Simply Sleep,4.8,71
Insomnia,Ramelteon,4.7560975609756095,1243
Insomnia,Suvorexant,3.7611940298507465,4804
Insomnia,Belsomra,3.7142857142857144,4615
Insomnia,ZzzQuil,2.5,20
Major Depressive Disorde,Doxepin,10.0,55
Major Depressive Disorde,Prozac Weekly,10.0,22
Major Depressive Disorde,Aplenzin,10.0,15
Major Depressive Disorde,Ludiomil,10.0,13
Major Depressive Disorde,Maprotiline,10.0,13
Major Depressive Disorde,Nefazodone,9.5,43
Major Depressive Disorde,Budeprion XL,9.5,37
Major Depressive Disorde,Paxil,9.0,350
Major Depressive Disorde,Serzone,9.0,26
Major Depressive Disorde,Symbyax,8.5,17
Major Depressive Disorde,Fluoxetine / olanzapine,8.25,25
Major Depressive Disorde,Emsam,8.0,25
Major Depressive Disorde,Selegiline,8.0,25
Major Depressive Disorde,Fluoxetine,7.71875,855
Major Depressive Disorde,Wellbutrin SR,7.6923076923076925,422
Major Depressive Disorde,Remeron,7.2727272727272725,603
Major Depressive Disorde,Lexapro,7.185185185185185,779
Major Depressive Disorde,Wellbutrin,7.161290322580645,1371
Major Depressive Disorde,Zoloft,7.127659574468085,1336
Major Depressive Disorde,Prozac,7.105263157894737,651
Major Depressive Disorde,Bupropion,7.0701754385964914,4182
Major Depressive Disorde,Duloxetine,7.0606060606060606,717
Major Depressive Disorde,Wellbutrin XL,7.055555555555555,1752
Major Depressive Disorde,Escitalopram,7.0,941
Major Depressive Disorde,Trazodone,7.0,326
Major Depressive Disorde,Sertraline,6.910714285714286,1071
Major Depressive Disorde,Effexor XR,6.864864864864865,725
Major Depressive Disorde,Mirtazapine,6.825,1185
Major Depressive Disorde,Venlafaxine,6.797752808988764,1600
Major Depressive Disorde,Rexulti,6.754385964912281,2227
Major Depressive Disorde,Pristiq,6.6923076923076925,371
Major Depressive Disorde,Seroquel XR,6.666666666666667,88
Major Depressive Disorde,Abilify,6.555555555555555,566
Major Depressive Disorde,Paroxetine,6.533333333333333,204
Major Depressive Disorde,Vortioxetine,6.503105590062112,4669
Major Depressive Disorde,Effexor,6.473684210526316,497
Major Depressive Disorde,Trintellix,6.298013245033113,5207
Major Depressive Disorde,Olanzapine,6.2727272727272725,149
Major Depressive Disorde,Zyprexa,6.25,156
Major Depressive Disorde,Brexpiprazole,6.102941176470588,2343
Major Depressive Disorde,Quetiapine,6.0,156
Major Depressive Disorde,Aripiprazole,5.863636363636363,549
Major Depressive Disorde,Cymbalta,5.774193548387097,541
Major Depressive Disorde,Fetzima,5.551020408163265,1158
Major Depressive Disorde,Levomilnacipran,5.411764705882353,1274
Major Depressive Disorde,Viibryd,5.328947368421052,2345
Major Depressive Disorde,Desvenlafaxine,5.230769230769231,345
Major Depressive Disorde,Vilazodone,5.128205128205129,2367
Major Depressive Disorde,Desyrel,4.0,54
Migraine,Migergot,10.0,46
Migraine,Acetaminophen / aspirin / caffeine / salicylamide,10.0,11
Migraine,Sansert,10.0,10
Migraine,Alsuma,10.0,9
Migraine,Goody's Headache Powders,10.0,0
Migraine,Vanquish,10.0,0
Migraine,Methylergonovine,9.666666666666666,87
Migraine,Methergine,9.5,60
Migraine,D.H.E. 45,9.5,13
Migraine,Butalbital Compound,9.444444444444445,138
Migraine,Amerge,9.357142857142858,227
Migraine,Axert,9.25,170
Migraine,Frovatriptan,9.222222222222221,220
Migraine,Frova,9.185185185185185,209
Migraine,Rizatriptan,9.019867549668874,1463
Migraine,Treximet,9.017543859649123,448
Migraine,Caffeine / ergotamine,9.0,122
Migraine,Memantine,9.0,42
Migraine,Ergomar,9.0,8
Migraine,Maxalt-MLT,8.973684210526315,379
Migraine,Cambia,8.928571428571429,368
Migraine,Naratriptan,8.875,258
Migraine,Maxalt,8.871428571428572,878
Migraine,Naproxen / sumatriptan,8.857142857142858,433
Migraine,Almotriptan,8.789473684210526,145
Migraine,Relpax,8.606382978723405,1002
Migraine,Cafergot,8.6,60
Migraine,Eletriptan,8.535714285714286,904
Migraine,Neurontin,8.466666666666667,723
Migraine,Sumavel DosePro,8.28,179
Migraine,Fiorinal,8.25,741
Migraine,Diclofenac,8.238095238095237,418
Migraine,Aspirin / butalbital / caffeine,8.214285714285714,748
Migraine,Imitrex Statdose,8.166666666666666,32
Migraine,Imitrex,8.010309278350515,1086
Migraine,Excedrin,8.0,50
Migraine,Sumatriptan,7.953051643192488,1885
Migraine,Gabapentin,7.830508474576271,2840
Migraine,Zolmitriptan,7.768115942028985,407
Migraine,Zomig-ZMT,7.7,37
Migraine,Zomig,7.595238095238095,344
Migraine,Acetaminophen / aspirin / caffeine,7.582278481012659,738
Migraine,Dihydroergotamine,7.277777777777778,169
Migraine,Migranal,7.076923076923077,189
Migraine,Flexeril,7.0,315
Migraine,Orphenadrine,6.6,97
Migraine,Cyproheptadine,6.4,391
Migraine,Ergotamine,6.333333333333333,16
Migraine,Cyclobenzaprine,6.133333333333334,459
Migraine,OnabotulinumtoxinA,6.125,59
Migraine,Botox,6.0,39
Migraine,Zecuity,5.666666666666667,31
Migraine,Onzetra Xsail,5.5,5
Migraine,Amrix,5.0,54
Migraine,Goody's Extra-Strength Headache Powders,5.0,5
Migraine,Metoclopramide,4.830508474576271,687
Migraine,Reglan,4.2368421052631575,484
Migraine,Venlafaxine,4.0,25
Migraine,Norflex,3.0,34
Migraine Prevention,Calan,10.0,132
Migraine Prevention,Calan SR,10.0,109
Migraine Prevention,Lioresal,10.0,46
Migraine Prevention,Clonidine,9.666666666666666,114
Migraine Prevention,Benicar,9.666666666666666,66
Migraine Prevention,Pamelor,9.5,359
Migraine Prevention,InnoPran XL,9.5,106
Migraine Prevention,Olmesartan,9.5,66
Migraine Prevention,Wellbutrin,9.0,67
Migraine Prevention,Verelan,9.0,55
Migraine Prevention,Lisinopril,8.9,282
Migraine Prevention,Atenolol,8.846153846153847,376
Migraine Prevention,Lyrica,8.75,201
Migraine Prevention,Amlodipine,8.631578947368421,601
Migraine Prevention,Valproic acid,8.5,23
Migraine Prevention,Pregabalin,8.25,226
Migraine Prevention,Verapamil,8.233333333333333,1259
Migraine Prevention,Nortriptyline,8.163636363636364,4283
Migraine Prevention,Metoprolol,8.1,243
Migraine Prevention,Norvasc,8.0,115
Migraine Prevention,Lamotrigine,8.0,106
Migraine Prevention,Tenormin,8.0,55
Migraine Prevention,Prinivil,8.0,53
Migraine Prevention,Corgard,8.0,25
Migraine Prevention,Nimodipine,8.0,4
Migraine Prevention,Elavil,7.962962962962963,1141
Migraine Prevention,Inderal,7.944444444444445,731
Migraine Prevention,Amitriptyline,7.845744680851064,6182
Migraine Prevention,Propranolol,7.650943396226415,3109
Migraine Prevention,Zonegran,7.545454545454546,541
Migraine Prevention,Clonazepam,7.545454545454546,337
Migraine Prevention,Baclofen,7.5,270
Migraine Prevention,Nadolol,7.3,193
Migraine Prevention,Klonopin,7.25,177
Migraine Prevention,OnabotulinumtoxinA,7.137931034482759,2542
Migraine Prevention,Nardil,7.0,29
Migraine Prevention,Phenelzine,7.0,29
Migraine Prevention,Depakote ER,6.923076923076923,353
Migraine Prevention,Botox,6.810344827586207,2522
Migraine Prevention,Zonisamide,6.75,689
Migraine Prevention,Topamax,6.346846846846847,6655
Migraine Prevention,Divalproex sodium,6.2,1107
Migraine Prevention,Topiramate,6.138972809667674,7455
Migraine Prevention,Inderal LA,6.0,160
Migraine Prevention,Riboflavin,6.0,66
Migraine Prevention,Vitamin B2,5.666666666666667,66
Migraine Prevention,Depakote,5.05,542
Migraine Prevention,Bupropion,5.0,8
Migraine Prevention,Candesartan,4.0,37
Migraine Prevention,Qudexy XR,3.0,3
Muscle Spasm,Diastat,10.0,64
Muscle Spasm,Norgesic Forte,10.0,48
Muscle Spasm,Diazepam Intensol,9.5,114
Muscle Spasm,Aspirin / carisoprodol / codeine,9.5,25
Muscle Spasm,Soma Compound,9.333333333333334,94
Muscle Spasm,Aspirin / carisoprodol,9.285714285714286,67
Muscle Spasm,Carisoprodol,9.16793893129771,6757
Muscle Spasm,Soma,9.073394495412844,7057
Muscle Spasm,Aspirin / caffeine / orphenadrine,9.0,52
Muscle Spasm,Soma Compound with Codeine,9.0,24
Muscle Spasm,Diazepam,8.790322580645162,3030
Muscle Spasm,Valium,8.6,2089
Muscle Spasm,Norgesic,8.5,23
Muscle Spasm,Orphenadrine,8.0,611
Muscle Spasm,Skelaxin,7.733333333333333,1933
Muscle Spasm,Metaxalone,7.649122807017544,2278
Muscle Spasm,Zanaflex,7.491525423728813,4991
Muscle Spasm,Lioresal,7.25,347
Muscle Spasm,Lioresal Intrathecal,7.0,20
Muscle Spasm,Baclofen,6.953846153846154,3243
Muscle Spasm,Amrix,6.875,636
Muscle Spasm,Chlorzoxazone,6.65625,1311
Muscle Spasm,Tizanidine,6.634328358208955,6624
Muscle Spasm,Flexeril,6.473684210526316,3887
Muscle Spasm,Norflex,6.444444444444445,435
Muscle Spasm,Robaxin,6.290322580645161,2376
Muscle Spasm,Cyclobenzaprine,6.240223463687151,5743
Muscle Spasm,Parafon Forte DSC,6.0,50
Muscle Spasm,Methocarbamol,5.869158878504673,4506
Muscle Spasm,Lorzone,5.823529411764706,780
Muscle Spasm,Fexmid,5.75,93
Muscle Spasm,Robaxin-750,4.909090909090909,999
Obesity,Desoxyn,10.0,107
Obesity,Methamphetamine,10.0,98
Obesity,Fastin,10.0,81
Obesity,Belviq XR,10.0,8
Obesity,Ionamin,10.0,6
Obesity,Diethylpropion,9.30952380952381,3707
Obesity,Tenuate,9.228571428571428,2113
Obesity,Tenuate Dospan,9.2,306
Obesity,Pregnyl,9.0,17
Obesity,Adipex-P,8.923076923076923,3432
Obesity,Victoza,8.863636363636363,1703
Obesity,Phentermine,8.69078947368421,7265
Obesity,Xenical,8.53968253968254,5798
Obesity,Pristiq,8.5,31
Obesity,Phentermine / topiramate,8.454545454545455,4917
Obesity,Phendimetrazine,8.415730337078651,4149
Obesity,Didrex,8.333333333333334,187
Obesity,Desvenlafaxine,8.333333333333334,43
Obesity,Lorcaserin,8.2,9796
Obesity,Bupropion,8.2,282
Obesity,Meridia,8.146341463414634,1084
Obesity,Qsymia,8.038095238095238,4717
Obesity,Phendiet,8.0,22
Obesity,Liraglutide,7.996794871794871,8032
Obesity,Belviq,7.994475138121547,9667
Obesity,Saxenda,7.828,6024
Obesity,Orlistat,7.627450980392157,8557
Obesity,Topiramate,7.62,8805
Obesity,Benzphetamine,7.555555555555555,191
Obesity,Topamax,7.458333333333333,3182
Obesity,Bontril Slow Release,7.352941176470588,1285
Obesity,Chorionic gonadotropin (hcg),7.285714285714286,252
Obesity,Bupropion / naltrexone,7.075221238938053,18246
Obesity,Aplenzin,7.0,62
Obesity,Contrave,6.989214175654854,17352
Obesity,Bontril PDM,6.75,251
Obesity,Alli,6.450980392156863,3373
Obesity,Methylphenidate,6.0,26
Osteoarthritis,Zorvolex,10.0,86
Osteoarthritis,Medrol Dosepak,10.0,68
Osteoarthritis,Depo-Medrol,10.0,65
Osteoarthritis,Zostrix,10.0,39
Osteoarthritis,Glucosamine,10.0,20
Osteoarthritis,Sulindac,10.0,20
Osteoarthritis,Bextra,10.0,13
Osteoarthritis,Ketoprofen,10.0,4
Osteoarthritis,Dolobid,10.0,1
Osteoarthritis,Prednisone,9.75,20
Osteoarthritis,Indomethacin,9.666666666666666,76
Osteoarthritis,Valdecoxib,9.666666666666666,18
Osteoarthritis,Cataflam,9.5,115
Osteoarthritis,Ibuprofen,9.5,48
Osteoarthritis,Diflunisal,9.5,9
Osteoarthritis,Voltaren,9.352941176470589,1176
Osteoarthritis,Lodine,9.333333333333334,57
Osteoarthritis,Naprelan,9.333333333333334,53
Osteoarthritis,Methyl salicylate,9.25,3
Osteoarthritis,Feldene,9.0,140
Osteoarthritis,Tylenol with Codeine #3,9.0,103
Osteoarthritis,Indocin,9.0,54
Osteoarthritis,Osteo Bi-Flex,9.0,11
Osteoarthritis,Arthrotec,8.875,975
Osteoarthritis,Pennsaid,8.818181818181818,364
Osteoarthritis,Vimovo,8.625,278
Osteoarthritis,Relafen,8.5,376
Osteoarthritis,Oxaprozin,8.5,42
Osteoarthritis,Mobic,8.482758620689655,2622
Osteoarthritis,Voltaren Gel,8.405405405405405,1904
Osteoarthritis,Methylprednisolone,8.4,180
Osteoarthritis,Diclofenac,8.322033898305085,5168
Osteoarthritis,Trolamine salicylate,8.25,55
Osteoarthritis,Bioflavonoids,8.166666666666666,149
Osteoarthritis,Limbrel,8.0,138
Osteoarthritis,Acetaminophen / codeine,8.0,53
Osteoarthritis,Daypro,8.0,40
Osteoarthritis,Limbrel 500,8.0,11
Osteoarthritis,Aspirin,8.0,0
Osteoarthritis,Celebrex,7.85,1994
Osteoarthritis,Piroxicam,7.8,148
Osteoarthritis,Celecoxib,7.755102040816326,2201
Osteoarthritis,Diclofenac / misoprostol,7.733333333333333,773
Osteoarthritis,Etodolac,7.7,282
Osteoarthritis,Chondroitin / glucosamine,7.5,11
Osteoarthritis,Meloxicam,7.333333333333333,4936
Osteoarthritis,Duloxetine,7.166666666666667,959
Osteoarthritis,Cymbalta,7.157894736842105,1073
Osteoarthritis,Esomeprazole / naproxen,7.090909090909091,262
Osteoarthritis,Capzasin-HP,7.0,61
Osteoarthritis,Duexis,6.857142857142857,75
Osteoarthritis,Hyaluronan,6.690476190476191,2858
Osteoarthritis,Orthovisc,6.623376623376624,2919
Osteoarthritis,Naproxen,6.583333333333333,714
Osteoarthritis,Sodium hyaluronate,6.5344827586206895,4058
Osteoarthritis,Synvisc-One,6.45,2124
Osteoarthritis,Euflexxa,6.448979591836735,3925
Osteoarthritis,Hylan g-f 20,6.361702127659575,2988
Osteoarthritis,Monovisc,6.333333333333333,21
Osteoarthritis,Aleve,6.25,277
Osteoarthritis,Capsaicin,6.0,262
Osteoarthritis,Naprosyn,6.0,197
Osteoarthritis,Famotidine / ibuprofen,6.0,76
Osteoarthritis,Solu-Medrol,6.0,43
Osteoarthritis,Kenalog-40,6.0,14
Osteoarthritis,Excedrin,6.0,8
Osteoarthritis,Acetaminophen / aspirin / caffeine,6.0,1
Osteoarthritis,Nabumetone,5.9,401
Osteoarthritis,Supartz,5.833333333333333,515
Osteoarthritis,Triamcinolone,5.714285714285714,22
Osteoarthritis,Synvisc,5.666666666666667,385
Osteoarthritis,Salsalate,5.5,48
Osteoarthritis,Chondroitin / glucosamine / methylsulfonylmethane,5.0,6
Osteoarthritis,S-adenosylmethionine,4.5,31
Osteoarthritis,Salonpas Pain Patch,4.333333333333333,2
Osteoarthritis,Acetaminophen / propoxyphene,4.0,3
Osteoarthritis,Anaprox,2.0,15
Osteoarthritis,Kenalog-10,1.0,6
Osteoarthritis,Capzasin-P,1.0,5
Osteoarthritis,Hyalgan,1.0,3
Pain,Ultram ODT,10.0,133
Pain,Roxicodone Intensol,10.0,123
Pain,Oxyfast,10.0,78
Pain,Buprenex,10.0,47
Pain,Bupivacaine liposome,10.0,26
Pain,Exparel,10.0,26
Pain,Palladone,10.0,26
Pain,Magnesium salicylate,10.0,25
Pain,Orudis KT,10.0,19
Pain,Anaprox-DS,10.0,17
Pain,Medi-Quik Spray,10.0,17
Pain,Magnacet,10.0,15
Pain,Vitapap,10.0,13
Pain,Doans Pills Extra Strength,10.0,12
Pain,Lorcet,10.0,10
Pain,Maxidone,10.0,8
Pain,Motrin IB,10.0,8
Pain,Aspirin / caffeine,10.0,7
Pain,Feverall,10.0,6
Pain,Motrin,10.0,3
Pain,Children's Motrin,10.0,2
Pain,Cataflam,9.75,123
Pain,Ketoprofen,9.75,107
Pain,Valdecoxib,9.75,12
Pain,Aspirin / butalbital / caffeine,9.714285714285714,140
Pain,Fiorinal,9.666666666666666,116
Pain,Actiq,9.666666666666666,98
Pain,Meperitab,9.666666666666666,67
Pain,Sublimaze,9.666666666666666,38
Pain,Methadose,9.625,321
Pain,Aspirin / carisoprodol / codeine,9.5,22
Pain,Soma Compound with Codeine,9.5,22
Pain,Aspirin / caffeine / salicylamide,9.5,16
Pain,Demerol,9.416666666666666,1377
Pain,Panlor SS,9.4,40
Pain,Butorphanol,9.380952380952381,449
Pain,Meperidine / promethazine,9.333333333333334,139
Pain,Voltaren-XR,9.333333333333334,50
Pain,Meperidine,9.272727272727273,1379
Pain,Acetaminophen / diphenhydramine,9.25,55
Pain,Lodine,9.2,293
Pain,Vicodin ES,9.166666666666666,103
Pain,Dolophine,9.0,381
Pain,Acetaminophen / phenyltoloxamine,9.0,75
Pain,Tylox,9.0,56
Pain,Tylenol 8 Hour,9.0,41
Pain,Feldene,9.0,37
Pain,Tylenol Arthritis Pain,9.0,26
Pain,Anexsia,9.0,23
Pain,Tylenol PM,9.0,21
Pain,Trixaicin HP,9.0,19
Pain,Clinoril,9.0,15
Pain,Bextra,9.0,8
Pain,Primlev,9.0,7
Pain,Excedrin Back & Body,9.0,6
Pain,Menthol,9.0,1
Pain,Percocet,8.884615384615385,4332
Pain,Oxycodone,8.857651245551601,12775
Pain,Roxicodone,8.8,825
Pain,OxyContin,8.798507462686567,10308
Pain,Methadone,8.743362831858407,4700
Pain,Ibuprofen,8.695652173913043,227
Pain,Methadone Diskets,8.666666666666666,252
Pain,Fentora,8.666666666666666,64
Pain,Sprix,8.625,105
Pain,Fentanyl,8.575221238938052,3073
Pain,Hydrocodone / ibuprofen,8.555555555555555,706
Pain,Reprexain,8.555555555555555,81
Pain,Acetaminophen / oxycodone,8.546184738955823,6211
Pain,MS Contin,8.529411764705882,2151
Pain,Zohydro ER,8.5,1410
Pain,Trolamine salicylate,8.5,288
Pain,Tylenol with Codeine,8.5,122
Pain,Acetaminophen / pentazocine,8.5,31
Pain,Talacen,8.5,31
Pain,Advil,8.5,28
Pain,Midol PM,8.5,7
Pain,Dilaudid,8.484276729559749,3859
Pain,Ultracet,8.473684210526315,1154
Pain,Fentanyl Transdermal System,8.4375,812
Pain,Stadol,8.411764705882353,521
Pain,Acetaminophen / caffeine / dihydrocodeine,8.357142857142858,84
Pain,Avinza,8.31578947368421,398
Pain,Vicodin HP,8.285714285714286,88
Pain,Aleve,8.272727272727273,184
Pain,Duragesic,8.225806451612904,1292
Pain,Darvon,8.2,16
Pain,Hydromorphone,8.133689839572192,4045
Pain,Amitriptyline,8.125,9625
Pain,Levorphanol,8.11111111111111,320
Pain,Nubain,8.11111111111111,240
Pain,Lortab,8.107692307692307,1691
Pain,Celebrex,8.102564102564102,2096
Pain,Voltaren,8.1,821
Pain,Zipsor,8.071428571428571,359
Pain,Vicoprofen,8.066666666666666,444
Pain,Morphine,8.025423728813559,4500
Pain,Kadian,8.0,918
Pain,Roxicet,8.0,251
Pain,Ketamine,8.0,138
Pain,Propoxyphene,8.0,93
Pain,OxyIR,8.0,84
Pain,Sulindac,8.0,55
Pain,Targiniq ER,8.0,7
Pain,Fast Freeze,8.0,2
Pain,Lagesic,8.0,0
Pain,Acetaminophen / hydrocodone,7.975903614457831,8593
Pain,Vicodin,7.9605263157894735,2349
Pain,Opana ER,7.950819672131147,2279
Pain,Norco,7.944444444444445,4557
Pain,Ultram ER,7.875,396
Pain,Morphine / naltrexone,7.857142857142857,296
Pain,Voltaren Gel,7.837837837837838,2684
Pain,Diclofenac,7.820754716981132,5166
Pain,Oxymorphone,7.8161764705882355,4748
Pain,Aspirin,7.8,50
Pain,Opana,7.765625,2733
Pain,Acetaminophen,7.761904761904762,245
Pain,Lyrica,7.711864406779661,2322
Pain,Pregabalin,7.6875,3264
Pain,Elavil,7.681818181818182,2987
Pain,Codeine,7.681818181818182,385
Pain,Cymbalta,7.625,1565
Pain,Zorvolex,7.625,172
Pain,Endocet,7.576923076923077,604
Pain,Duloxetine,7.574468085106383,2065
Pain,Toradol IV / IM,7.571428571428571,38
Pain,Nucynta ER,7.5625,1346
Pain,Buprenorphine,7.561643835616438,4198
Pain,Nalbuphine,7.545454545454546,307
Pain,Ketorolac,7.5285714285714285,1896
Pain,Toradol,7.518867924528302,1919
Pain,Celecoxib,7.5,1996
Pain,Ryzolt,7.5,78
Pain,Oramorph SR,7.5,39
Pain,Lorcet 10 / 650,7.5,24
Pain,Percodan,7.5,19
Pain,Piroxicam,7.4,74
Pain,Flector Patch,7.351351351351352,588
Pain,Acetaminophen / propoxyphene,7.346153846153846,973
Pain,Exalgo,7.333333333333333,255
Pain,Etodolac,7.3076923076923075,864
Pain,Butrans,7.291666666666667,3599
Pain,Pamelor,7.25,512
Pain,Acetaminophen / tramadol,7.1923076923076925,1159
Pain,Indocin,7.0,59
Pain,Dilaudid-HP,7.0,31
Pain,Ibudone,7.0,27
Pain,Nortriptyline,6.983333333333333,6775
Pain,Naproxen,6.795918367346939,640
Pain,Capsaicin,6.75,204
Pain,Naprosyn,6.75,122
Pain,Diphenhydramine / naproxen,6.75,113
Pain,Talwin Nx,6.625,303
Pain,Tylenol,6.6,114
Pain,Naloxone / pentazocine,6.583333333333333,358
Pain,Indomethacin,6.555555555555555,93
Pain,Tramadol,6.509803921568627,9907
Pain,Tiger Balm,6.5,7
Pain,Gabapentin,6.4772727272727275,10252
Pain,Embeda,6.454545454545454,414
Pain,Nucynta,6.451219512195122,7005
Pain,Lidoderm,6.428571428571429,1006
Pain,Tapentadol,6.333333333333333,8521
Pain,Trezix,6.25,40
Pain,Ultram,6.225,4766
Pain,Neurontin,6.214285714285714,1812
Pain,Atarax,6.0,90
Pain,Benzocaine,6.0,2
Pain,Lanacane,6.0,2
Pain,Hydrocodone,5.762886597938144,3297
Pain,Talwin,5.666666666666667,85
Pain,Lidocaine Viscous,5.666666666666667,20
Pain,Diflunisal,5.5,18
Pain,Duramorph,5.5,10
Pain,Mefenamic acid,5.5,6
Pain,Hydroxyzine,5.4,397
Pain,Vistaril,5.333333333333333,307
Pain,Tylenol with Codeine #3,5.305084745762712,1235
Pain,Pentazocine,5.166666666666667,55
Pain,Lidocaine,5.117647058823529,1698
Pain,Darvocet A500,5.0,54
Pain,Darvocet-N 50,5.0,19
Pain,Xartemis XR,5.0,10
Pain,Indocin SR,5.0,8
Pain,Acetaminophen / aspirin / caffeine / salicylamide,5.0,4
Pain,Acetaminophen / codeine,4.946808510638298,1795
Pain,Naloxone / oxycodone,4.5,7
Pain,Camphor / menthol,4.5,2
Pain,Hysingla ER,4.176470588235294,1249
Pain,Tylenol with Codeine #4,2.75,105
Pain,Aspirin / oxycodone,2.3333333333333335,20
Pain,Advil Liqui-Gels,2.0,10
Pain,Proctofoam,2.0,0
Pain,Capsin,1.0,21
Pain,Belbuca,1.0,14
Pain,Dolobid,1.0,13
Pain,Capzasin,1.0,9
Pain,Prialt,1.0,1
Pain,Ziconotide,1.0,1
Panic Disorde,Tofranil,10.0,439
Panic Disorde,Alprazolam Intensol,10.0,132
Panic Disorde,Niravam,10.0,50
Panic Disorde,Nefazodone,10.0,14
Panic Disorde,Klonopin Wafer,9.666666666666666,46
Panic Disorde,Wellbutrin SR,9.5,232
Panic Disorde,Nortriptyline,9.5,132
Panic Disorde,Xanax,9.186440677966102,6317
Panic Disorde,Alprazolam,9.172619047619047,6929
Panic Disorde,Anafranil,9.166666666666666,433
Panic Disorde,Clomipramine,9.125,417
Panic Disorde,Clonazepam,9.095238095238095,7171
Panic Disorde,Xanax XR,9.076923076923077,517
Panic Disorde,Klonopin,9.0,6544
Panic Disorde,Serzone,9.0,53
Panic Disorde,Ludiomil,9.0,47
Panic Disorde,Lorazepam,8.951219512195122,1886
Panic Disorde,Ativan,8.772727272727273,1093
Panic Disorde,Desvenlafaxine,8.75,41
Panic Disorde,Prozac,8.25,1928
Panic Disorde,Imipramine,8.181818181818182,544
Panic Disorde,Fluoxetine,8.162790697674419,2003
Panic Disorde,Propranolol,8.117647058823529,472
Panic Disorde,Paxil,8.021739130434783,1437
Panic Disorde,Celexa,8.0,401
Panic Disorde,Lorazepam Intensol,8.0,37
Panic Disorde,Sertraline,7.932038834951456,8516
Panic Disorde,Zoloft,7.884146341463414,7797
Panic Disorde,Pristiq,7.833333333333333,57
Panic Disorde,Effexor XR,7.75,597
Panic Disorde,Paroxetine,7.734375,1678
Panic Disorde,Citalopram,7.72093023255814,1693
Panic Disorde,Wellbutrin,7.5,248
Panic Disorde,Venlafaxine,7.3478260869565215,627
Panic Disorde,Maprotiline,7.333333333333333,59
Panic Disorde,Bupropion,6.857142857142857,460
Panic Disorde,Buspirone,5.791666666666667,2261
Panic Disorde,BuSpar,5.72,1537
Panic Disorde,Paxil CR,5.666666666666667,63
Smoking Cessation,Pamelor,9.5,94
Smoking Cessation,Nortriptyline,9.5,63
Smoking Cessation,Nicoderm CQ,9.153846153846153,770
Smoking Cessation,Commit,8.928571428571429,170
Smoking Cessation,Chantix,8.883096366508688,12802
Smoking Cessation,Varenicline,8.840764331210192,15134
Smoking Cessation,Habitrol,8.75,70
Smoking Cessation,Zyban,8.741379310344827,3121
Smoking Cessation,Nicorette,8.4,122
Smoking Cessation,Bupropion,8.306122448979592,4916
Smoking Cessation,Nicotine,8.238095238095237,2010
Smoking Cessation,Nicotrol Inhaler,8.071428571428571,488
Smoking Cessation,Buproban,4.5,32
Smoking Cessation,Topamax,2.0,15
Smoking Cessation,Topiramate,2.0,15
Smoking Cessation,Leader Nicotine Polacrilex,2.0,3
Smoking Cessation,Nicotrol NS,1.0,10
Urinary Tract Infection,Amoxil,10.0,310
Urinary Tract Infection,Acidophilus,10.0,189
Urinary Tract Infection,Hiprex,10.0,75
Urinary Tract Infection,Ampicillin,10.0,40
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / sodium biphosphate,10.0,36
Urinary Tract Infection,Uta,10.0,36
Urinary Tract Infection,Sulfatrim,10.0,26
Urinary Tract Infection,Phosphasal,10.0,23
Urinary Tract Infection,Ofloxacin,10.0,8
Urinary Tract Infection,Suprax,10.0,7
Urinary Tract Infection,Cefixime,10.0,4
Urinary Tract Infection,Methenamine,9.8,177
Urinary Tract Infection,Cranberry,9.5,28
Urinary Tract Infection,Rocephin,9.333333333333334,448
Urinary Tract Infection,Ceftriaxone,9.307692307692308,336
Urinary Tract Infection,Urised,9.0,23
Urinary Tract Infection,Azo-Cranberry,9.0,20
Urinary Tract Infection,Ceftin,9.0,6
Urinary Tract Infection,Acetohydroxamic acid,9.0,4
Urinary Tract Infection,Lithostat,9.0,4
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,8.0,114
Urinary Tract Infection,Amoxicillin,7.529411764705882,2724
Urinary Tract Infection,Macrodantin,7.428571428571429,163
Urinary Tract Infection,Septra DS,7.222222222222222,164
Urinary Tract Infection,Ampicillin / sulbactam,7.0,7
Urinary Tract Infection,Doxycycline,6.933333333333334,721
Urinary Tract Infection,Septra,6.75,61
Urinary Tract Infection,Cefuroxime,6.666666666666667,165
Urinary Tract Infection,Levaquin,6.444444444444445,713
Urinary Tract Infection,Augmentin ES-600,6.0,15
Urinary Tract Infection,Cipro,5.824175824175824,4147
Urinary Tract Infection,Bactrim DS,5.777777777777778,1733
Urinary Tract Infection,Uribel,5.666666666666667,451
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,5.333333333333333,327
Urinary Tract Infection,Ciprofloxacin,5.2875,4797
Urinary Tract Infection,Levofloxacin,5.28,774
Urinary Tract Infection,Sulfamethoxazole / trimethoprim,4.889830508474576,3899
Urinary Tract Infection,Bactrim,4.8625,1854
Urinary Tract Infection,Nitrofurantoin,4.817610062893082,5148
Urinary Tract Infection,Amoxicillin / clavulanate,4.8,381
